JURISNAME,YEAR,count_Biofuel,count_Energy Storage,count_Natural Gas/Propane,count_Solar,count_Waste Gas,count_Wind,total_Biofuel,total_Energy Storage,total_Natural Gas/Propane,total_Solar,total_Waste Gas,total_Wind,GEOIDFQ
Marion Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0700000US390734774099999
Marion Township,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0700000US391014776899999
Marion Township,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0700000US390474768499999
Marion Township,2011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0700000US390734774099999
Marion Township,2011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0700000US391014776899999
Marion Township,2011,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0700000US390474768499999
Marion Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0700000US390734774099999
Marion Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0700000US391014776899999
Marion Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0700000US390474768499999
Marion Township,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0700000US390734774099999
Marion Township,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0700000US391014776899999
Marion Township,2013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0700000US390474768499999
Marion Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0700000US390734774099999
Marion Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0700000US391014776899999
Marion Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0700000US390474768499999
Marion Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,3500.0,0.0,0700000US390734774099999
Marion Township,2017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,3500.0,0.0,0700000US391014776899999
Marion Township,2017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,3500.0,0.0,0700000US390474768499999
Marion Township,2018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.6,0.0,4500.0,0700000US390734774099999
Marion Township,2018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.6,0.0,4500.0,0700000US391014776899999
Marion Township,2018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.6,0.0,4500.0,0700000US390474768499999
Marion Township,2019,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0700000US390734774099999
Marion Township,2019,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0700000US391014776899999
Marion Township,2019,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0700000US390474768499999
Marion Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390734774099999
Marion Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391014776899999
Marion Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390474768499999
Marion Township,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,0.0,0.0,0700000US390734774099999
Marion Township,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,0.0,0.0,0700000US391014776899999
Marion Township,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.240000000000002,0.0,0.0,0700000US390474768499999
Marion Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0700000US390734774099999
Marion Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0700000US391014776899999
Marion Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0700000US390474768499999
Marion Township,2023,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,34.41,0.0,0.0,0700000US390734774099999
Marion Township,2023,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,34.41,0.0,0.0,0700000US391014776899999
Marion Township,2023,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,34.41,0.0,0.0,0700000US390474768499999
Marion Township,2024,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0700000US390734774099999
Marion Township,2024,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0700000US391014776899999
Marion Township,2024,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0700000US390474768499999
Marlboro Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0700000US390414790899999
Marlboro Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Marlboro Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390414790899999
Mary Ann Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0700000US390894813299999
Mary Ann Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0700000US390894813299999
Mary Ann Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0700000US390894813299999
Mary Ann Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Mary Ann Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0700000US390894813299999
Mary Ann Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894813299999
Marysville City,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3948160
Marysville City,2019,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.375,0.0,0.0,1600000US3948160
Marysville City,2020,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,1600000US3948160
Marysville City,2021,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.48,0.0,0.0,1600000US3948160
Marysville City,2022,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,99.47999999999999,0.0,0.0,1600000US3948160
Marysville City,2023,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,154.3,0.0,0.0,1600000US3948160
Marysville City,2024,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,75.67,0.0,0.0,1600000US3948160
McKean Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0700000US390894611699999
McKean Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0700000US390894611699999
McKean Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0700000US390894611699999
McKean Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0700000US390894611699999
McKean Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390894611699999
McKean Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.76,0.0,0.0,0700000US390894611699999
McKean Township,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0700000US390894611699999
McKean Township,2024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0700000US390894611699999
Middlebury Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2018,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0700000US390834965899999
Middlebury Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390834965899999
Middlebury Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Middlebury Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390834965899999
Mifflin Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390495006499999
Mifflin Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0700000US390495006499999
Mifflin Township,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0700000US390495006499999
Mifflin Township,2024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.64,0.0,0.0,0700000US390495006499999
Milford Center Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2020,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2021,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.14,0.0,0.0,1600000US3950218
Milford Center Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Center Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3950218
Milford Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0700000US390835020499999
Milford Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Milford Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390835020499999
Millcreek Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391595028899999
Millcreek Township,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0700000US391595028899999
